"id","left","top","right","bottom","row_index","col_index","green_percent","area","gyrate","contig","enn","fwei_change_mean","flood_share","mean_dist_green"
3389,83043,442297.952,83143,442197.952,88,33,0,NA,NA,NA,NA,0.0668036817591201,0.605,90.0072810748392
3390,83043,442197.952,83143,442097.952,89,33,0,NA,NA,NA,NA,0.0105573706226278,0.24,60.5602171421051
3391,83043,442097.952,83143,441997.952,90,33,0,NA,NA,NA,NA,-0.0540284543903545,0,NA
3392,83043,441997.952,83143,441897.952,91,33,0,NA,NA,NA,NA,-0.0184168886396947,0,NA
3393,83043,441897.952,83143,441797.952,92,33,2.5,0.00625,3.03045763365663,0.0357142857142857,20.3077640640442,-0.0237580870877719,0,NA
3394,83043,441797.952,83143,441697.952,93,33,1.25,0.00625,4.12478955692153,0.0972222222222222,35.3553390593274,0.00180061305088202,0,NA
3395,83043,441697.952,83143,441597.952,94,33,0,NA,NA,NA,NA,-0.0174365547683919,0,NA
3396,83043,441597.952,83143,441497.952,95,33,0,NA,NA,NA,NA,0.017462645571577,0.04,160.624940872192
3397,83043,441497.952,83143,441397.952,96,33,0,NA,NA,NA,NA,0.0376536946160786,0.5775,150.418594294296
3398,83043,441397.952,83143,441297.952,97,33,0,NA,NA,NA,NA,0.0784951993543655,0.8975,110.398424844556
3399,83043,441297.952,83143,441197.952,98,33,0,NA,NA,NA,NA,0.0578457260271534,0.6275,153.05497000037
3400,83043,441197.952,83143,441097.952,99,33,0,NA,NA,NA,NA,0.021598182869941,0.1725,159.084563766701
3401,83143,451097.952,83243,450997.952,0,34,1.25,0.00416666666666667,1.09006472543938,0.0925925925925926,42.5402911604334,-0.00180608580712942,0.0275,33.1978773637251
3402,83143,450997.952,83243,450897.952,1,34,18.5,0.0168181818181818,4.12971412191161,0.202694235588972,13.753648689983,0.00794091929681599,0.23,9.59406456740006
3403,83143,450897.952,83243,450797.952,2,34,0.5,0.005,2.5,0.166666666666667,NA,0.00299524792179,0.065,15.407282095689
3404,83143,450797.952,83243,450697.952,3,34,1.75,0.0175,5.86806775477099,0.428571428571429,NA,-0.00378441132823809,0.0475,4.50762899298417
3405,83143,450697.952,83243,450597.952,4,34,20,0.1,17.5087443723211,0.499278499278499,11.1803398874989,0.0202899307303232,0.2675,4.08452723850714
3406,83143,450597.952,83243,450497.952,5,34,21,0.07,13.3476883792435,0.544011544011544,14.120226591666,-0.00723423350026678,0.125,1.18284271240234
3407,83143,450497.952,83243,450397.952,6,34,32,0.04,6.9859439061435,0.17552504492363,16.1445684738231,0.0388869431160492,0.3925,6.16862180430418
3408,83143,450397.952,83243,450297.952,7,34,40.5,0.135,15.5877679911912,0.379223744292237,20.7868932583326,0.0256782714249857,0.2275,4.36593221308111
3409,83143,450297.952,83243,450197.952,8,34,94,0.94,37.8706663307946,0.891843971631206,NA,0.0794040750525892,0.845,0.236686390532544
3410,83143,450197.952,83243,450097.952,9,34,93,0.93,37.3171266243701,0.911290322580645,NA,0.13601428133843,0.9025,0.152354570637119
3411,83143,450097.952,83243,449997.952,10,34,67,0.335,16.6460671160687,0.431960049937578,30,0.0435734158811101,0.5025,2.3170523382538
3412,83143,449997.952,83243,449897.952,11,34,82.75,0.41375,18.1095151727148,0.442171717171717,11.1803398874989,0.0434328135110991,0.43,1.98864338009856
3413,83143,449897.952,83243,449797.952,12,34,66,0.66,34.6437090572635,0.856691919191919,NA,0.0707262046032702,0.7975,4.89793841442718
3414,83143,449797.952,83243,449697.952,13,34,58.25,0.29125,18.3167528680386,0.579106280193237,18.0277563773199,0.0696870303286414,0.81,6.46332283373232
3415,83143,449697.952,83243,449597.952,14,34,33.25,0.083125,9.27765815399174,0.455573114201433,18.7481430627556,-0.00423326026368159,0.3225,6.65082149357759
3416,83143,449597.952,83243,449497.952,15,34,29.25,0.0265909090909091,6.2898747934383,0.276422924901186,12.1418427893877,0.0213410886324345,0.2025,5.06402790399245
3417,83143,449497.952,83243,449397.952,16,34,17.5,0.0134615384615385,4.02562597011152,0.174453941120608,12.4857079768901,0.0202061293096995,0.1625,9.87325239915114
3418,83143,449397.952,83243,449297.952,17,34,15,0.03,5.92814777325804,0.230810810810811,13.4164078649987,0.0118702937840862,0.0975,12.0408883706117
3419,83143,449297.952,83243,449197.952,18,34,37,0.074,10.6197400571696,0.339220720720721,13.1869125971184,-0.0336751556253876,0.1025,2.08103598617926
3420,83143,449197.952,83243,449097.952,19,34,4.5,0.0225,8.38356488386834,0.409722222222222,11.1803398874989,-0.125341851896337,0.0675,76.5671412150065
3421,83143,449097.952,83243,448997.952,20,34,0.5,0.0025,0,0,50,-0.0476580872375416,0.2925,38.4923487606212
3422,83143,448997.952,83243,448897.952,21,34,0,NA,NA,NA,NA,-0.149619978468691,0.1975,56.7873421681078
3423,83143,448897.952,83243,448797.952,22,34,0,NA,NA,NA,NA,0.0384353697948973,0.475,76.417200088501
3424,83143,448797.952,83243,448697.952,23,34,2.25,0.0075,3.24581101736365,0.12962962962963,35.1466791510584,0.0443216586665585,0.32,43.835431098938
3425,83143,448697.952,83243,448597.952,24,34,0,NA,NA,NA,NA,-0.0139749219521764,0.0025,35.355339050293
3426,83143,448597.952,83243,448497.952,25,34,14.25,0.02375,6.44571258173383,0.266325536062378,16.1737407595031,-0.00810590451868848,0.0125,4.41421356201172
3427,83143,448497.952,83243,448397.952,26,34,27.75,0.02775,5.32475555193444,0.294711870255349,13.2290965583551,0.0296847813938803,0.215,3.57898508116256
3428,83143,448397.952,83243,448297.952,27,34,12.25,0.00720588235294118,3.12933571578106,0.143915343915344,11.9374860404154,0.0087607301557,0.0925,7.46028410421835
3429,83143,448297.952,83243,448197.952,28,34,17.25,0.02875,5.67348738882759,0.351874657909141,18.4672028985154,-0.0304703140398487,0,NA
3430,83143,448197.952,83243,448097.952,29,34,9.5,0.02375,7.68372309242644,0.265,16.2909490660452,-0.00707050143480956,0.0075,16.2797145843506
3431,83143,448097.952,83243,447997.952,30,34,32.75,0.0363888888888889,6.12484674894194,0.270243182743183,12.2762524194901,-0.00705010443715537,0.02,0.625
3432,83143,447997.952,83243,447897.952,31,34,68,0.136,10.6745360275926,0.426852674974137,11.8284271247462,-0.00287136085633392,0.07,3.94126210893903
3433,83143,447897.952,83243,447797.952,32,34,44,0.044,7.21091631647939,0.289324958074958,12,0.00437081811281132,0.0775,3.2649420461347
3434,83143,447797.952,83243,447697.952,33,34,38,0.0475,8.8798552998489,0.312540487665837,10.5177669529664,0.00556261244744746,0.1075,3.82475839659225
3435,83143,447697.952,83243,447597.952,34,34,14,0.0233333333333333,5.26028556010344,0.299634502923977,15.6439158622878,0.00429577934308327,0.025,10.1456338882446
3436,83143,447597.952,83243,447497.952,35,34,10.75,0.0119444444444444,3.80667206713326,0.263888888888889,11.7040986308982,0.0240874695097591,0.135,5.37837106210214
3437,83143,447497.952,83243,447397.952,36,34,22.25,0.0445,8.92377921089468,0.300427881297447,15,0.021461131854594,0.1475,5.1617216983084
3438,83143,447397.952,83243,447297.952,37,34,42.25,0.140833333333333,18.1508376146792,0.53725947760583,20.2051760426961,0.0117182521020641,0.09,0.972222222222222
3439,83143,447297.952,83243,447197.952,38,34,44,0.04,5.67763860438989,0.242540392483184,11.6266752387123,0.016695262377325,0.2475,1.74134892165059
3440,83143,447197.952,83243,447097.952,39,34,24.5,0.030625,6.42636628416926,0.207586146272855,16.2481210711818,0.0319708995326437,0.21,1.78782417660668
3441,83143,447097.952,83243,446997.952,40,34,50,0.5,34.226558338575,0.8125,NA,0.0265578431404356,0.31,1.99079156691028
3442,83143,446997.952,83243,446897.952,41,34,26.5,0.053,11.3396061527241,0.261254480286738,12.5498231854631,0.0255908096819803,0.2275,2.04041554377629
3443,83143,446897.952,83243,446797.952,42,34,15.25,0.0117307692307692,3.71372867688586,0.180530417295123,15.3954779375059,0.0249841230711741,0.1,3.78757038116455
3444,83143,446797.952,83243,446697.952,43,34,30.5,0.0305,5.54583878595744,0.245102952602953,11.4674883474569,0.0112512321145368,0.0525,4.49831481206985
3445,83143,446697.952,83243,446597.952,44,34,34.25,0.0428125,6.96555156233407,0.277176816239316,12.0225424859374,0.0257172971273576,0.2275,2.680540902274
3446,83143,446597.952,83243,446497.952,45,34,40,0.0666666666666667,6.4049546080021,0.194259259259259,10.3934466291663,0.0192088317176103,0.2025,2.75656332793059
3447,83143,446497.952,83243,446397.952,46,34,36.75,0.18375,20.3284339782708,0.413793103448276,14.142135623731,0.0126577368109611,0.16,4.56652075052261
3448,83143,446397.952,83243,446297.952,47,34,31.25,0.104166666666667,15.236067305235,0.43830051753549,17.4535599249993,0.00367036133589863,0.055,3.82464252818715
3449,83143,446297.952,83243,446197.952,48,34,22.25,0.0370833333333333,8.97382545890445,0.444092329508996,13.3039373988179,0.0064715133378013,0.025,1.5
3450,83143,446197.952,83243,446097.952,49,34,25.75,0.0286111111111111,6.70769727433348,0.366955266955267,11.4092394762475,0.0101746901979459,0.1025,2.29614964927115
3451,83143,446097.952,83243,445997.952,50,34,7,0.0175,6.43072978587831,0.329594017094017,15.8113883008419,-0.0508414126151183,0,NA
3452,83143,445997.952,83243,445897.952,51,34,16,0.04,6.73356425879749,0.329326923076923,15.4056941504209,-0.049065703125234,0,NA
3453,83143,445897.952,83243,445797.952,52,34,13.5,0.016875,5.15800805772698,0.305975274725275,16.902057139745,-0.0132306018111376,0.0125,7.06449508666992
3454,83143,445797.952,83243,445697.952,53,34,10,0.0142857142857143,3.91820439756155,0.233737939620293,16.2756031814174,-0.0170167799786759,0.005,2.5
3455,83143,445697.952,83243,445597.952,54,34,21.5,0.0165384615384615,3.38624383834486,0.134006953498479,11.2282635795146,-0.0184009238267572,0.0525,1.05100322905041
3456,83143,445597.952,83243,445497.952,55,34,58.75,0.146875,14.6539318497102,0.445070806100218,14.01387818866,0.0450435473454127,0.3925,1.60213808193328
3457,83143,445497.952,83243,445397.952,56,34,46,0.23,16.4535423993189,0.499693063228975,25,0.0396726639616827,0.365,1.70720340781016
